"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Bahamas, The","BHS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0182600002735853","0.0159000009298325","0.0269699990749359","0.0196899995207787","0.0252100005745888","0.0184199996292591","0.021059999242425","","","0.265329986810684","0.321319997310638","0.257250010967255","0.218600004911423","0.215939998626709","0.200479999184608","0.194849997758865","0.192640006542206","0.206049993634224","0.19284999370575","",
"Belarus","BLR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.998520016670227","0.730000019073486","0.705780029296875","0.845229983329773","0.722100019454956","0.708760023117065","0.620899975299835","0.611469984054565","0.627590000629425","0.678520023822784","0.660650014877319","0.962029993534088","0.741469979286194","0.621670007705688","0.669130027294159","0.677600026130676","0.646030008792877","0.651910006999969","0.505479991436005","0.499989986419678","0.500630021095276","0.584110021591187","0.604430019855499","0.577329993247986","0.539009988307953","0.469700008630753","",
"Belize","BLZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0588500015437603","","","","","","","","","","0.160260006785393","0.1684799939394","0.182349994778633","0.180500000715256","0.261949986219406","0.233549997210503","0.196299999952316","0.190830007195473","0.195069998502731","","","0.22851000726223","0.264510005712509","0.22545999288559","","",
"Bolivia","BOL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325439989566803","0.315770000219345","0.294950008392334","0.298359990119934","0.287440001964569","0.293579995632172","0.276630014181137","","","","","","","0.157000005245209","","","","","","","","","","","","","",
"Brazil","BRA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04751002788544","1.06198000907898","1.0096800327301","0.999390006065369","0.963429987430573","1.00246000289917","0.988070011138916","1.08138000965118","1.12904000282288","1.11865997314453","1.15991997718811","1.13966000080109","1.12683999538422","1.19567000865936","1.26970994472504","1.37092995643616","1.28637003898621","1.11749994754791","1.16769003868103","1.21096003055573","1.16703999042511","","",
"Barbados","BRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0159200001507998","0.0184199996292591","0.0370099991559982","","","","","","","","","","","","","","0.277630001306534","","","","",
"Bhutan","BTN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.532859981060028","","","","","","","0.26758998632431","0.560999989509583","","","","","","","","","",
"Central African Republic","CAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.61208999156952","1.61386001110077","1.71051001548767","1.74985003471375","1.85847997665405","2.02116990089417","1.97170996665955","1.96781003475189","1.99733996391296","1.97126996517181","1.94304001331329","1.90357995033264","1.85578000545502","1.9174200296402","1.82527995109558","1.78714001178741","1.77232003211975","1.70539999008179","1.71416997909546","1.69324004650116","1.72872996330261","1.68579995632172","1.6757800579071","1.59123003482819","1.69638001918793","","",
"Central Europe and the Baltics","CEB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.723923536418098","0.749715558974236","0.732313177128977","0.736804944590105","0.745387049389615","0.749713775297965","0.73867741867084","0.730717464009848","0.734040767926263","0.735126868371936","0.75165891974654","0.755634973361565","0.781200361579177","0.82524171304891","0.872089224743323","0.953421332405641","1.0523745032248","1.06546831437628","1.09071898330836","1.14087445928809","1.0257905582607","1.0850374677471","1.19144003149037","1.24548413511069","1.30483024347463","","",
"Switzerland","CHE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37649011611938","","","","2.26385998725891","","","","2.60818004608154","","","","2.65296006202698","","","","2.8745698928833","","","3.07832002639771","","3.07462000846863","","3.19221997261047","","","",
"Channel Islands","CHI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.311430007219315","0.374920010566711","0.354030013084412","0.331649988889694","0.352880001068115","0.362129986286163","0.390300005674362","0.376679986715317","0.382959991693497","0.371030002832413","0.356790006160736","0.369159996509552","0.341930001974106","","","",
"China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.563239991664886","0.638729989528656","0.646889984607697","0.749629974365234","0.893159985542297","0.940330028533936","1.05786001682281","1.12037003040314","1.21498000621796","1.30791997909546","1.36854004859924","1.37369000911713","1.44591999053955","1.66480004787445","1.7137199640274","1.78033995628357","1.91214001178741","1.99785995483398","2.02242994308472","2.05700993537903","2.10033011436462","2.11602997779846","2.14057993888855","2.2446300983429","2.40666007995605","","",
"Cote d'Ivoire","CIV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0703999996185303","","","","","","",
"Cameroon","CMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.267769992351532","0.0579899996519089","0.0604400001466274","0.136089995503426","0.0825299993157387","0.0782200023531914","","","","","","0.406379997730255","","","","","","","",
"Congo, Rep.","COG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299230009317398","0.273660004138947","","","0.131060004234314","0.13289999961853","0.155589997768402","0.173979997634888","0.169640004634857","0.165570005774498","0.164269998669624","0.183070003986359","0.195409998297691","0.193509995937347","0.193580001592636","0.198420003056526","0.221159994602203","0.257609993219376","0.303169995546341","0.365420013666153","0.270509988069534","0.261090010404587","0.312330007553101","0.322010010480881","0.289330005645752","","",
"Comoros","COM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0726400017738342","","","","","","","","","","","",
"Costa Rica","CRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.302210003137589","0.29569000005722","0.265260010957718","0.367590010166168","0.411350011825562","","","0.361900001764297","0.372880011796951","","0.426930010318756","0.356550008058548","0.385930001735687","0.517180025577545","0.479900002479553","0.462350010871887","0.547129988670349","0.542530000209808","0.556270003318787","0.436650007963181","0.443349987268448","0.425870001316071","0.3714399933815","","","","",
"Caribbean small states","CSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.347359985113144","0.401719987392426","0.501240015029907","0.458319991827011","0.478650003671646","0.565299987792969","0.564450025558472","0.582430005073547","0.602310001850128","0.549199998378754","0.441390007734299","0.436150014400482","0.500609993934631","0.614849984645844","0.6076700091362","0.271919995546341","0.407160013914108","0.474669992923737","0.415960013866425","0.428539991378784","0.34222999215126","0.430660009384155","0.536909997463226","0.553080022335052","0.518379986286163","","",
"Curacao","CUW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.203309997916222","0.218060001730919","0.226899996399879","0.236939996480942","0.279670000076294","0.318340003490448","0.335640013217926","0.367269992828369","0.383459985256195","0.400070011615753","0.385939985513687","0.444370001554489","0.442919999361038","0.452630013227463","0.437649995088577","0.484849989414215","0.512049973011017","0.47529000043869","0.519699990749359","0.542590022087097","0.614049971103668","0.709500014781952","0.809319972991943","","",
"Czechia","CZE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.889119982719421","0.988189995288849","1.06022000312805","1.04956996440887","1.10996997356415","1.09870994091034","1.09818994998932","1.14209997653961","1.13935005664825","1.16100001335144","1.22541999816895","1.29571998119354","1.23357999324799","1.28656005859375","1.32669997215271","1.54477000236511","1.76967000961304","1.87924003601074","1.95833003520966","1.91689002513885","1.67002999782562","1.76855003833771","1.89906001091003","1.92734003067017","1.98599004745483","","",
"Germany","DEU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1446099281311","2.18831992149353","2.21613001823425","2.34779000282288","2.40982007980347","2.40437006950378","2.4362199306488","2.47461009025574","2.43518996238708","2.44193005561829","2.47232007980347","2.4604799747467","2.61512994766235","2.74266004562378","2.73024010658264","2.80555009841919","2.88165998458862","2.8359899520874","2.87784004211426","2.9337899684906","2.94039011001587","3.04710006713867","3.11011004447937","3.16778993606567","3.10929989814758","","",
"Djibouti","DJI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80666995048523","1.88914000988007","2.00619006156921","2.12764000892639","2.18619990348816","2.32466006278992","2.44145011901855","2.51084995269775","2.41915988922119","2.3933699131012","2.40300011634827","2.51540994644165","2.77345991134644","3.05514001846313","2.91706991195679","2.94464993476868","2.98125004768372","2.97047996520996","2.9140899181366","3.05497002601624","3.09282994270325","2.93124008178711","2.96602988243103","2.89685010910034","2.96872997283936","","",
"Dominican Republic","DOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algeria","DZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.230279996991158","0.366400003433228","0.196229994297028","0.163570001721382","0.066040001809597","","","","","","","","","","","","0.534319996833801","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.461941437932032","0.563327886007652","0.627640790895588","0.694167580203107","0.72859504083407","0.797672538090792","0.909482874797","1.00399676438939","1.10522977054559","1.1772212660858","1.24779566143663","1.24506108314583","1.34438848855041","1.40017027600009","1.68483944402132","1.61397375330422","1.88073254272087","1.70742859364389","1.94167342193125","1.90636883689065","1.90315416102583","1.90070591607098","1.91215369510101","2.02473520414317","2.19740623154507","","",
"Early-demographic dividend","EAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.605248981600546","0.619667167074231","0.638830684649867","0.61308253336577","0.622014406010226","0.612235030996763","0.635257777735375","0.653332671355451","0.686175495158414","0.619495220868632","0.725008054838187","0.71730860397186","","0.620740644191992","","0.717686161855984","0.733699384129166","0.702651624024804","0.712637671379911","","","","",
"East Asia & Pacific","EAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18549594696727","2.26092344552252","2.22936540696123","2.2994757679537","2.23471438096055","2.28046206968577","2.24652042704482","2.32919017295595","2.31488827205558","2.39689096124629","2.39740618231865","2.34898079458735","2.35201444596436","2.24867208045146","2.39842171996291","2.32882066859685","2.48371572257341","2.2768153159863","2.47501242253248","2.32293706975304","2.33949809261971","2.31582898616301","2.35559183254005","2.39426004333811","2.58707340493222","","",
"Europe & Central Asia (excluding high income)","ECA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.794878353679429","0.846794334859697","0.659962351988782","0.689204422270843","0.718952639732006","0.842774154838311","0.870775165542358","0.86276287936986","0.816276309313257","0.805636003398532","0.813717498401881","0.875081725492529","0.839238899934555","0.964177815892651","0.902789038125414","0.845477582365605","0.863399160677572","0.850216010508263","0.874311001113263","0.872152878965569","0.892525392153627","0.911115051062555","0.863282113935144","0.889844964756102","0.91896595306113","","",
"Europe & Central Asia","ECS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65177638237677","1.63594514745577","1.60438394668632","1.69694619546269","1.68182268757099","1.71827284103973","1.69494930117469","1.71932377381673","1.69476068366898","1.6493300012655","1.657558492089","1.65871736738903","1.72091968949668","1.8114556414532","1.77624444595715","1.78334650673474","1.82828502853805","1.80923256234315","1.8483838732726","1.91846328865775","1.89848700241993","1.96083852121493","1.95690311037754","2.0236468002445","2.09801953477062","","",
"Ecuador","ECU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0740600004792213","0.0626299977302551","0.0651699975132942","","","0.0515000000596046","0.0553399994969368","0.0573499985039234","","","0.128629997372627","0.131940007209778","0.227789998054504","0.394630014896393","0.402969986200333","0.339910000562668","0.332359999418259","0.379900008440018","0.442660003900528","","","","","","","","",
"Egypt, Arab Rep.","EGY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212599992752075","0.197559997439384","0.199100002646446","0.186509996652603","0.192469999194145","","","","0.269939988851547","0.241410002112389","0.259030014276505","0.255100011825562","0.270240008831024","0.433120012283325","0.433450013399124","0.531539976596832","0.508989989757538","0.638949990272522","0.636489987373352","0.718580007553101","0.708480000495911","0.679409980773926","0.723879992961884","0.837149977684021","0.962180018424988","0.958069980144501","",
"Euro area","EMU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74001460435402","1.7138243804873","1.7410362093221","1.76700667765843","1.80922666624072","1.79783171826769","1.83957166136484","1.80654588950541","1.78412181781672","1.78112855766155","1.80283764666258","1.8083492792644","1.89209453267586","1.98886526595632","2.00330335902248","2.05088834495992","2.10799778233506","2.1273644804086","2.16151249608014","2.16337245404522","2.16731118267377","2.20776387666719","2.24708579013838","2.29179275353308","2.34769709123369","","",
"Eritrea","ERI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78753000497818","0.777809977531433","0.848039984703064","0.838540017604828","0.882759988307953","0.888329982757568","0.959710001945496","1.02373003959656","1.04088997840881","1.09956002235413","1.17701995372772","1.24053001403809","1.32500004768372","1.36363995075226","1.35995995998383","1.33341002464294","1.29876005649567","1.27481997013092","1.24159002304077","1.22178995609283","1.18985998630524","1.20976996421814","1.24151003360748","1.25024998188019","1.41039001941681","","",
