"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149026546070.578","183360340264.286","208686792889.821","216518476436.975","200497545142.137","184008536731.531","231583384345.308","235546510941.503","253298453444.479","324278689777.097","437965413809.573","556623490618.602","688435141497.316","851746974525.976","1111651900222.68","775437367924.084","938441413340.526","1198012886178.18","1249700376017.66","1267732166178.49","1213893569780.57","920926006259.925","845129217648.384","1005856381068.63","1174541012197.17","1171317723303.23","959239973488.208","1358644360924.59","1525512745761.1",
"Europe & Central Asia","ECS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","628891166320.758","722316872300.419","887399744783.555","1124112624992.75","1324817767183.23","1296515850143.91","1253062876293.81","1193534945880.16","1231583622180.54","1282415472420.52","1534935236473.6","1832658492180.02","2062400784908.05","2225509624245.55","2707708358457.81","2724911990352.6","2921138579358.87","2742608370017.4","2930889402514.32","3576399397903.93","3743065970194.39","3778162992113.93","3904250167179.48","3995022388666.82","4238968847672.82","4260663623710.65","4479182731536.71","5368106864445.17","6676755314806.41","7570581934162.76","8853688771191.48","10710203767042.4","11685590715744.9","9046625059322.92","9968744339092.54","11664463752216.1","11292693204907.3","11725209759130.7","12002521968454.7","10539468399194.2","10556909703363.2","11597148469774","12926102779253","12722242033563","11337491350547.9","14093129285018.8","15212655069558.2",
"Ecuador","ECU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1431800000","1626200000","1738400000","2472900000","2975010000","2995000000","2734000000","2686000000","2971000000","3331000000","2673000000","2470000000","2662000000","2890000000","3287000000","3438000000","3753000000","3803340000","4673030000","5294550000","5692740000","6174890000","5123840000","5420190000","6163443859.99","5833553019.63333","6224320463.9188","7389549410.11515","9081827656.06305","11692971202.2479","14499190567.9359","16407687827.7602","21235891828.8698","15947616988.453","19687032373.8304","24754257979.7944","26477836475.9913","27740769563.0333","29063481902.6025","21580392707.9731","20251984016.1881","22715345432.5937","25642165321.2955","26220832199.6909","22459277645.911","29126120846.4643","36152839263.9773",
"Egypt, Arab Rep.","EGY","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","3613293987.07734","3658271690.00721","4384142863.40593","6516000009.30857","6936428581.33775","7220428581.74347","7263000010.37572","7376285718.67636","7277428571.42857","6396571428.57142","7244857142.85714","7752142857.14286","8030454545.45454","10751500000","11807000000","12301000000","12550000000","13444000000","14838000000","15951000000","17026700000","14574000000","16518000000","18735000000","17535600000","17136100000","20638700000","27088400000","32141200000","39240500000","47707000000","57826300000","45601000000","49364900000","47370800000","48833600000","44991700000","47364800000","37872900000","34007200000","43609300000","52529133911.6667","54570434740.9167","40646263091.3083","59283561818.5","77495369268.8",
"Euro area","EMU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","377180355903.721","416109358052.687","481796176132.781","591256193355.445","744236328765.986","851107244125.798","813005904852.852","784933271765.941","750719022109.059","769519487645.981","805940289524.031","1009891919106.24","1213002123059.51","1360140971729.19","1472212189776.35","1824613522526.49","1855345048757.8","2032161575842.2","1892186954255.37","1983641919944.7","2423729340133.73","2490091921927.32","2484774963317.51","2604421655482.04","2669402913712.26","2712525147408.32","2741735534903.76","2924275213377.93","3513257433994.39","4383419675524.77","4818129792824.11","5569246018825.93","6766901877505.43","7322055333979.12","5836791862724.81","6298314988463.65","7294819217881.97","6979816247354.6","7303393588109.73","7571129686796.31","6740792144529.12","6864684436886.5","7466244537569.43","8311189769995.73","8139582934301.39","7347170761172.73","8942664825776.7","9424835631670.81",
"Eritrea","ERI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171348925.912638","142266859.134661","211024751.32218","225128173.021514","121412782.902953","76702091.3646846","106859611.254296","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","13852538446.099","14545196913.3771","17202124670.5773","22444862966.4845","29990120593.4618","33862732761.648","34331154956.3128","34765472954.404","32694046177.4756","36792319120.9179","38499367382.5189","46377373388.629","57428552118.2509","67092501711.4717","72175929940.1592","91411395869.4591","100261014985.734","113420703908.747","104312827335.158","116471045826.177","148114929882.007","162901714777.547","165905609875.463","175706679981.723","187841899957.731","194162180842.807","200207177063.576","215670847021.389","266781617494.22","313692820416.703","335972616581.96","384827863281.913","471620328010.704","507101313009.555","416764577621.223","440044970826.405","511914702724.482","480359801594.743","518542425148.413","528088655189.777","462859602983.733","481511048584.369","529828887156.85","576313085632.885","562361956833.57","452857830757.894","566578452414.936","650072278882.835",
"Estonia","EST","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","664274614.588318","1173174013.0047","1592952537.58434","2276987506.46927","2659020013.59598","3212499636.60832","3598389105.96255","3356971032.45417","3622493893.41039","4105405223.91411","4500607441.15013","5916940176.09038","7925390009.84784","10002048361.9451","11966060834.4573","15803564875.6517","17979196336.4576","13052006248.5105","15761409761.0665","21543303419.5848","21119199399.8753","22810864415.6379","23291007359.3151","18855443188.7772","19856881701.8547","21827396629.5216","24415413769.5692","24808258845.086","23493665477.3987","31290503465.5076","34627534843.4195",
"Ethiopia","ETH","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","436473430.162547","403719806.958319","537149758.713599","572850241.822633","531256038.903988","579323671.777451","572222222.498658","627101449.42215","646425120.772947","755072463.768116","673961352.657004","688888888.888889","745652173.913044","605797101.449276","450338164.251207","459773236.714976","502020000","709492579.385752","835917875.37697","835898711.337525","1003238039.56994","972887969.883625","957622544.9606","1008455360.44197","991972510.52597","1078275962.23163","1277003187.17431","1715486703.40454","1972885985.14426","2254263814.57155","2726114070.12038","3532787710.09648","3436424616.29417","4652359009.5406","5840334742.73855","6003581060.99672","6124095308.03315","6396127496.36029","6026047096.00217","5917837030.30667","6666299091.10363","7690819312.4557","7654757397.51471","7727453323.19631","9502834017.38067","10998054646.7343",
"European Union","EUU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","442903916271.083","487227096703.549","559257492854.408","681793671048.801","855113494998.181","976231030185.284","931686804049.398","899927792431.128","867415063855.634","891811870510.407","927132507616.943","1144130224873.26","1369987262585.43","1532953462984.49","1649840879631.2","2019915330307.15","2048095867822.25","2240259896432.06","2088074933714.18","2213283536383.2","2728250818774.62","2819570817069.51","2789868475393.49","2918609832622.31","2987192812745.03","3069662559666.44","3106448764493.37","3312194527452.26","3996713770101.46","4989806592332.78","5527267139196.41","6412460892146.62","7807043324045.7","8527741933702.03","6766337884163.82","7344046619135.99","8513341753651.72","8145492057218.45","8533159023258.79","8847585515382.38","7860087649711.28","8008879232705.71","8742782725445.38","9720886248380.79","9564164215488.87","8689430232047.49","10600240082891","11227382488287.9",
"Fragile and conflict affected situations","FCS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128523512176.601","158286434308.353","212951614611.724","283991899629.621","336422777791.887","406306226459.905","538536668369.322","362364387068.35","453529716243.565","536639670042.912","590970748980.927","563936275709.334","487695666035.624","329890175635.886","289059382874.423","364662692379.574","453633689378.299","465914542969.293","323976380245.139","439255816626.947","",
"Finland","FIN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","6742360223.57683","7679965199.80288","9211450530.07221","10589501776.0399","13716964976.0453","17332151090.4663","17259047156.1291","16136176961.6721","15224707860.3793","16396545563.9467","16779622017.0166","19746231118.8169","24077294644.4421","28129824341.1132","29520767032.5964","34350394512.2722","29385111537.1517","29853150130.2348","28919427943.1618","36727999449.4679","50050176218.3025","49937804634.5004","51202327944.4047","52361002791.3133","53413481048.2058","60045402413.793","60140158690.0574","63147271062.5383","72622668539.2543","88440733799.3204","96701477253.3136","113498530884.303","137953728094.595","153546533917.512","108093964277.02","115023032964.233","127597908176.761","120200704827.549","122438617869.956","123076068427.962","100237031109.848","101588546509.455","114487335022.874","126432769890.348","130632500691.151","119283861414.912","143587480863.276","150728612212.582",
"Fiji","FJI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","475492922.58776","597104032.118466","565264420.726359","545627892.165246","512723279.389751","528017513.732118","543190790.976869","580209924.871966","570241787.984968","663796167.359045","793415730.33708","881621077.154227","842054613.256345","855294637.525514","904217541.470059","1074020319.30334","1139132495.8521","1348393073.46968","1265312483.76539","986704024.02503","1110109792.47318","1021549633.63849","982362747.040931","1054183877.97505","1383498337.51266","1548885073.61261","1692262757.04952","1608140640.76507","1714964175.96576","2088879319.92921","1480884185.60317","1887412561.83158","2344338650.02303","2503220720.37401","2465742324.49303","2602621732.24845","2348582375.56497","2376666926.79861","2544559335.88329","2729748500.00942","2697960078.64546","1292013409.71085","1232931378.78402","2433819185.55883",
"France","FRA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","73389401881.9444","78303921502.7485","90671791119.7031","114248089665.043","145238905920.459","172538222817.923","169094633857.324","153865801830.972","145428817515.397","147805665091.54","154300395946.569","187838599953.418","221004422255.803","249688538738.267","273302489580.617","341070471632.05","359042208113.657","406803060975.686","384412845647.124","347892314340.325","407899157048.838","412924667537.01","423991569123.358","454647959654.958","488569998588.311","475024874976.707","478684204574.383","497869947367.624","592625513594.92","696533996712.309","768077827403.949","870583157381.684","1017194912112.66","1112315313762.71","877712857335.398","931364725611.785","1061645815185.42","1008885714785.31","1047345859403.27","1063391282640.47","955755830680.773","957952564490.182","1022184408474.07","1132651379087.18","1124534978125","926414859215.229","1162543547863.15","1258477171412.28",
"Faroe Islands","FRO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","605250000","641180000","632250000","663610000","700600000","777570000","809434100.309605","881581787.061974","1005003431.29265","1183384522.20213","1336317106.7211","1094885398.1513","1235549289.0362","1451515472.85539","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103557200","115768100","114733900","149356000","166489300","180828900","","","","","","","","",
"Gabon","GAB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","1482877509.37675","2031152032.02864","2433884333.91322","2533015569.37918","2350655210.16599","2244177961.70302","2203353502.48918","2119093001.24331","1215861455.66168","1417165341.20411","1423678146.14043","1933993570.04314","2750410751.33607","2579873010.10491","2654030075.76336","2669491150.04779","2596699940.18575","2978480794.19556","3608871526.65178","3303503817.96727","2183776802.67993","2859456686.83337","3541297779.92334","2808421358.69325","2650855481.3783","3392670225.67513","4236797955.52814","5638895998.50626","","7120435056.18285","9281095979.53559","6867811011.23359","9442190172.99276","10660911361.8665","10164625217.8776","9670499631.34341","8557981459.66647","5501128936.1716","","","","","","","",
"United Kingdom","GBR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","31209575076.0333","35201224330.2203","42528053105.8004","53887264051.9439","68068384563.0701","74002467886.8324","78052743346.4559","90998080348.2407","112593058243.056","154005076947.002","201137015525.423","211050786198.746","205106175238.663","185396680568.783","190435500362.364","198983535861.164","212901591201.748","252501579033.059","290813585343.449","318351344543.287","379063380327.018","373473547007.743","370863072561.793","355071912529.562","391087798778.095","461092476933.027","496009315707.67","541078079695.652","556965106091.793","586327688343.934","638075154406.37","629067809389.478","631723402881.788","709762497885.621","853119143553.863","1004031477772.69","1218216741880.94","1426498546854.08","1371355014574.62","933373075656.62","992136780483.238","1162352805342.03","1101395868784.94","1093936206943.06","1115097350709.78","1020412785990.02","963179269944.469","1069501564241.47","1191273820428.41","1184621463586.77","967817910698.716","1192757370018.37","1351738226758.14",
"Georgia","GEO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","761100000","908600000","757800000","993845377.36","1015443137.61","1152792998.02","1431318240.68","1877518042.81","2415128989.78","2841113024.12","3645163897.5","4244247310.61","3672282928.63","4590694666.84","5999916712.56","7098576422.02","8093809035.13","8065858739.02","6952651653.41","7091684714.66","8689820205.87","10178439228.64","10918707900.21","6888452521.63","9134828087.11","14737105136.7",
"Ghana","GHA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","895396228.989208","894004916.988868","1020352502.67125","997351490.885253","1164600067.99997","1213100000","831818195.999996","713854747.999908","477600000","611700000","676000000","804730000","906100000","958700000","894000000","948800000","1071400000","1125300000","1202100000","1382200000","1595500000","1750300000","1681460000","2558400000","2488300000","2456149058.71039","2415072637.80784","2584790115.87","3213965896.5","3451277546.23","3951955122.49545","5182787664.71528","6087992440.54157","7156194251.88412","7734623515.75809","9490300000","14650889045.752","16867293075.6352","16490492419.184","15372216692.7262","16857799270.2015","17707821123.0376","20746150000","23113029504.6122","26075275749.6245","22815524181.145","24620250210.8955","",
"Gibraltar","GIB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","567060000","602850000","575690000","707830000","841270000","847300000","684790000","757130000","675050000","713101000","773476000","748503000","812740000","773542598","757558982.411412","820424956.89933","780688000","728423775.060097","820690000","928900000","1097510000","1312880000","1454760000","1144130000","1548550000","1527960000","2118190000","1995290000","2151588035.24102","1895059688.08639","2501349779.29816","4694690000","4147590000","4127510000","9028570000","10274980000","8930922000",
"Gambia, The","GMB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","58089547.2679866","82746606.9874671","","","79794360.0218049","77098444.9430383","","","","128765688.458276","147601003.230975","155754873.30182","175130266.451436","206569438.541851","238935264.98707","235313944.754291","218272802.460647","179796980.96056","223032694.766549","226666884.52803","","","","","","138630688.026648","180107525.509142","189766466.067007","205471193.065563","253587719.897848","316131377.384795","285175740.547149","280100154.492391","257815893.635855","279452192.806359","265945245.065434","271134211.207002","219089153.791261","189858500.584602","280838612.575107","374426653.995193","372615401.368028","183404526.276947","140585588.563937","",
"Guinea-Bissau","GNB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67917305.1890516","62168914.4457061","73083236.5137489","84751632.4743512","95228499.9233338","77859571.7373585","140870881.784058","172081921.372025","163401384.200295","183791113.255814","297902934.332518","156272045.870877","201167400.345896","275820035.801492","342254372.406499","217860860","421642941.675572","435930819.863831","370623516.395912","299351997.181376","423915232.436811","",
"Equatorial Guinea","GNQ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59004472.2039462","","","94208450.9534193","180356879.451926","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","4202000000","4834000000","5905000000","7680000000","8374000000","9183000000","7891000000","7166000000","7333000000","7111000000","7905000000","10216000000","11378000000","11185000000","13333000000","14554350000","15328000000","14253000000","15650000000","16835000000","16394000000","16071000000","","27570463258.2521","32213558697.5778","31933964804.5257","31540191549.8582","39785842491.2502","52340348493.3605","55576682080.1183","60623026313.6008","73370388771.1461","88050253671.0923","68579114232.403","68302429958.9922","75647423091.9775","71744728297.0145","81468064383.68","88160275841.7634","71007930203.2452","67182904808.3015","77005075496.7735","89091526259.9487","88147802567.9403","66195088845.8436","95729988590.3427","113453698955.413",
"Grenada","GRD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","29159259.2592593","33600000","41351851.8518519","39100000","39000000","38300000","39600000","41200000","54285185.1851852","76966666.6666666","81507407.4074074","88911111.1111111","87762962.9629629","95600000","100437037.037037","102974074.074074","113107407.407407","130381481.481482","128677777.777778","136296296.296296","143644444.444445","169851851.851852","222348148.148149","240808900.370371","200866461.851852","176718518.518518","183268888.888889","203424911.111112","160304948.518518","175562158.518518","223205771.851852","215883337.777777","195361477.777778","190913730","201952147.037037","213488089.259259","216729330.37037","491675286.440026","523498280.656285","537015836.244757","593783913.840417","635831364.840802","680864368.874355","438210700.359344","407793048.195948","",
"Greenland","GRL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1369600000","1349100000","1552000000","1834000000","1525900000","1312200000","1205000000","1261200000","1191300000","1203200000","1167300000","1300700000","1454800000","1588400000","1752700000","1966800000","2084700000","2311200000","2870000000","2836700000","3264100000","3578200000","3556300000","4075700000","4220412949.0005","4125400710.95116","4297754972.42066","6425400000","7068800000","8035600000","9270400000","9571932590","8832913270","9970280640","11972758440","11846977130","12324223600","13044177970","12872740020","13087241950","14023329400","14254407310","14607576600","13723657630","16412294260","19187755270",
"Guam","GUM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","314941176.594095","410509804.082553","372444444.57687","264366666.754789","225200000.075066","246374094.556321","","","","","","","","492492000","535875000","592845000","641355000","724000000","751200000","698800000","680500000","683900000","667500000","670200000","669500000","748887000","696757000","730041000","850649000","1054666635.87332","978287406.261279","1197026985.87065","1478564912.85545","1764043752.10528","1593527417.74","1403035064.20964","1366049614.8977","1722877007.91175","1700377891.37159","1614920431.25597","1866089575.14262","2865155887.73161","4700389705.10948","",
"High income","HIC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","996493993922.404","1109902069466.61","1256240468639.02","1507989604683.76","1945829492839.13","2358808326504.01","2431530962515.17","2292789623639.26","2182033797592.86","2297372711636.06","2310518857259.42","2639018867131.87","3101609783150.31","3591770554599.08","3938949921007.94","4610335797639.33","4688153230554.89","4981422332816","4870503751564.66","5310698204605.26","6395052356702.68","6733253124914.61","6965461974139.23","6950113628859.72","7288417242287.33","8043374182879.69","7671558532274.9","7871963440123.57","9090807570307.85","11113412832909.4","12607035786407.8","14619115405631.9","17285239624792.1","18731782384966.4","14866747792342.7","17013730692743.2","19750944039652.4","19646059813262.9","20195838154747.4","20700292642841","18579946505457.1","18561780896026.1","20341462138633.2","22389661485051.4","22087944624841.5","19607687001813.3","24021059684984.4","26339598271779.6",
"Hong Kong SAR, China","HKG","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233265493200.206","233869824414.927","271158524739.595","256328640138.146","261619636136.612","287088484353.486","336373508262.44","387886990601.551","443307899205.809","510281438014.496","544948123437.729","482855822870.096","589109723320.586","665069143621.483","707588668926.13","763575669713.637","782902875149.723","770492552625.379","764137700164.12","827070955494.455","889275467781.406","858641551427.423","807321560774.538","968092234817.893","921918588565.958",
"Honduras","HND","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","336799999.930203","350850000","463350000","593850000","706500000","859200000","967450000","903200000","783500000","814950000","863150000","924250000","1024800000","965300000","1047800000","1085200000","1053200000","1055400000","1102700000","1240100000","1367900000","1667100000","1982900000","2261400000","2484500000","2310900000","2693836069.7158","2661109376.66089","2763360801.41879","2820712346.4448","3325195046.19741","3816910249.70997","4135566682.33915","4641411998.52316","5013288516.86048","4318254630.55641","4992872077.32504","6290146495.5711","6729011824.58548","6307037916.68477","6815499229.03553","6988414040.45133","6816998306.48433","7461531974.24573","7355936904.49483","7428329776.20282","6392673893.63799","8072777438.66149","9501021749.28498",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","16354942577.6506","20117499626.7821","23733442382.2006","22490893797.0902","19813494655.5922","19192892495.252","20257846060.5795","19615056321.9712","20073806938.2143","20507476691.3338","21489048027.3148","22864478037.0961","24611137402.2376","23280382135.3675","22647424161.9579","22331504549.74","24292281625.8571","28558390147.5392","31608634891.1576","31804083308.744","32334629985.9319","32135524152.2756","36347717544.5172","37357496378.2241","40119037752.4543","45385443764.1864","55901540114.5229","66878918852.1557","80926993120.652","98377971428.8996","120534208648.087","105212298786.933","129718486263.573","157739231271.821","161839867247.96","168230123561.711","172146810642.561","148814870761.666","148213341986.604","167192952981.532","182958619594.649","187365324784.205","173986760469.891","219560894664.995","",
"Croatia","HRV","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6290570126.56308","7394942966.56147","7166523053.92645","8210509473.6294","8368810394.76754","8918440027.56062","8370987838.63178","7958321587.30934","9073572876.86133","10307219082.1829","13020008439.281","16255406188.87","17530555805.207","20413637677.608","24688057453.3107","27936023275.9275","21717947739.6416","22701745898.4364","25732197690.7635","24633207728.3511","24785229895.1865","26425821504.3045","24412918054.294","25244629920.2809","29068881051.7235","33499909251.3914","34707876841.251","27333726412.1151","39428572161.4989","46218923431.5613",
"Haiti","HTI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","76259999.9488245","92059923.6658995","106220000.021244","141700000.02834","175400000.03508","213260000.042652","215540000.043108","308780000.061756","245660000.049132","278480000.055696","294540000.058908","323540000.026962","342280000","296620000","325600000","281100000","241380000","324900000","226180000","112900000","118070000","","","","","","","","","","","","","709947000","800986000","945221851.186649","1065133417.13622","1049086780.81533","1355928894.86069","1400248115.80363","1613471446.39919","1725657146.35795","1809600848.5599","1709282618.4414","1740607442.29919","1853431277.42592","1803654403.23315","1064248393.50995","1283440275.66631","",
"Hungary","HUN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","9780142531.56941","9683966802.15284","9823944743.11932","9394944871.64651","10187957579.9957","11194122557.3121","11275953639.7952","12014862948.5969","12315421926.8437","12534732725.6364","13926098042.4063","11419348236.8479","11440706794.1705","19136669641.6855","20926425911.8974","24213290670.0343","27178318353.5292","28526087612.0772","33116683049.1938","36695016591.4097","41292553374.8487","50818309462.7925","66699817444.5846","78915359268.632","93788978076.9171","122238550990.104","143373931721.434","116717219298.995","126318006702.407","138366846927.663","126685847572.229","132324338156.354","136921791849.962","120339228071.503","125515841360.185","138540224724.823","148971091642.296","152155638504.498","137691427218.362","166865024008.531","180315834749.351",
"IBRD only","IBD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","406455624396.361","402337918896.305","425300881987.578","407654365687.244","367151433751.917","435033180809.838","487236529960.681","534744297596.543","614213231892.774","637023190157.418","704113405311.395","751052928065.993","886912453039.721","1076928267226.6","1194010620792.07","1223190856969.61","1205621051913.9","1234370603336.3","1496272410575.19","1475925963790.4","1572017184384.01","2003376521147.15","2563703335899.25","3171913504145.11","3903621445246.14","4760978682135.15","5772877943070.23","4578969062081.51","5764611510073.07","6983535211669.58","7315208441150.06","7582735511513.12","7689536160434.77","6799672413434.66","6547655847876.78","7472302081488.13","8231097343302.79","8225066375235.29","7550831449924.36","9841599485098.41","10794994712768.5",
"IDA & IBRD total","IBT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","453582126486.614","446907822995.524","472815634582.227","456281470032.325","406860654995.994","480327046510.28","534356301219.457","587660922439.327","679490944666.456","700966339460.833","770118976879.44","818953219559.755","959008630272.613","1151190681213.37","1274139732375.39","1304408167259.87","1283115078495.86","1324966892927.46","1602860763020.47","1582512916010.46","1681962435044.08","2135648579871.97","2728026872100.47","3378267312403.18","4139120698217.27","5036875158577.24","6110330457717.07","4855604045782.84","6115536154294.92","7408098358671.3","7738681886884.86","8025478081266.15","8130377175279.97","7172201669540.14","6907299820982.86","7882498216312.62","8693681244612.66","8707297691104.12","7952024896036.92","10347605420678.1","11384220525526.4",
"IDA total","IDA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","37587529642.4793","37520810550.584","51407535035.5348","68771541639.0927","57909994587.0306","47562492406.214","45031176865.9338","47998214155.8078","49081099672.6938","40200441440.1859","45927781120.0261","47930046764.1303","53770581036.5145","66128229219.3517","64902836527.6369","67170067088.7793","69215452524.9923","73839289536.3807","74651031104.9495","80271326797.2807","81240685336.3305","77197133356.8678","91792999405.3096","107604642205.013","107753657022.156","110786259695.486","132497371882.961","164087428032.747","206362069641.607","235861065543.808","276634661505.448","338283014104.065","277047042601.625","351353428229.963","425072691339.445","423634103405.94","442950603677.067","440962687623.607","372600947483.297","359714543546.879","410273722512.944","462803464925.537","482713192359.093","400080904931.108","502206698179.897","",
"IDA blend","IDB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","20302156591.0278","19324902830.2187","27945139026.155","40567814958.0437","31759742731.5134","24479890133.1158","22665179758.9826","24470175844.8743","25880053792.8884","18704279107.5836","22015097222.7479","22847200997.4202","25402961060.863","33304573187.0962","32807887933.6812","33403574206.7645","33231785279.2123","33410914944.18","28562348294.593","31789927339.1922","30824101274.7532","26776044904.7635","38962498619.1492","47749617340.4646","46359576079.1151","47007195154.1212","62159494985.2975","78330410239.7231","106832405843.017","117293474126.354","134928932087.266","169068232111.436","126286149306.7","165407265049.827","201149518036.011","194916968528.835","193875770908.548","182835346896.427","134431538665.146","118385742918.532","141322276904.092","165002527515.189","174013608049.567","124080900125.708","156500502308.425","196757547206.713",
