"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Belize","BLZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2687683105469","","","","","","","","","","80.4000015258789","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","75.842887878418","","","","","","","","","","","","","","","","88.1555862426758","","","","","","","","","93.0574722290039","","","","","","96.036262512207","94.9554290771484","95.8036422729492","","96.6010513305664","97.107048034668","","","96.5227508544922","","","","","97.4442825317383","","",
"Brazil","BRA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","76.3773574829102","","","","","","","","","","","","","","","","","","","","86.2279815673828","","","","88.4094619750977","","89.3532409667969","89.7721405029297","89.8378677368164","90.1748428344727","90.0561828613281","91.1689834594727","91.0256729125977","91.1779632568359","91.3667678833008","91.7251586914062","92.5751571655273","92.8915328979492","93.0090408325195","","","","94.4499969482422",
"Barbados","BRB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","99.2872314453125","","","","","","","","","","99.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","85.1368103027344","","","","","","","","","","92.4521865844727","","","","","","","","","","95.1504211425781","","","","","","","","","","97.4281616210938","","","","","","","98.0536193847656","","","98.2600021362305","",
"Bhutan","BTN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0477828979492","","","","","","","66.003059387207","","","","","75.0198516845703","","","","","79.1999969482422",
"Botswana","BWA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3869400024414","","","","","","","","","","","","80.4301071166992","","","","","","","","","","86.1221389770508","","","","","","","","","",
"Central African Republic","CAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","29.5929203033447","","","","","","","","","","","","","48.0203018188477","","","","","","","","","","","","66.7895278930664","","","","","","","","","","50.7127113342285","","","","","","","","49.514591217041","","49.2299995422363","","",
"Canada","CAN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
